"UMAP_1","UMAP_2","sample","major_cluster_label_trained_with_all","cluster_label_trained_with_all","subclass_bootstrapping_probability","subclass_name","Subclass"
2.39464324575984,-3.94013915335792,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
0.226638116437426,0.0468044864569328,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-5.4619784964887,0.455494514349522,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"052 Pvalb Gaba","052 Pvalb Gaba"
6.77843326193415,-0.959382274505077,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
3.43815559012019,-1.875359990951,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
6.29872506720149,-0.0950732616152146,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
8.97259849173152,1.0176584931646,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-0.755131782468924,1.72542192662102,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-0.735001505788932,0.420016369465413,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-0.401877881464133,0.329212388638081,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
0.208008876565328,0.400708666685643,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-4.32499605554021,-2.67593202864784,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.69467014211095,-3.95280967032569,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-2.1003378047315,-3.1269217518534,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
2.09405141932093,-3.68594417845863,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
11.6546863899859,0.0653594272766731,"P5_new","Martinotti","Martinotti_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
3.44302385908686,-1.65358016764778,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
0.38647869092547,2.218190333489,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
9.86166804892146,0.535361430290761,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
0.516160188737741,-0.850979724284587,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.19386452573217,-3.23885307585853,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
1.3686620579394,0.193043037000718,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-5.59317499535955,-1.72162483012336,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
7.82307475668513,-0.0667982039417603,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-1.97225886720098,2.04800905907494,"P5_new","Non-Martinotti","Non-Martinotti_1",0.99,"053 Sst Gaba","053 Sst Gaba"
-5.40182501214422,-0.197442927714763,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"052 Pvalb Gaba","052 Pvalb Gaba"
5.07405513388239,-1.41044984137672,"P5_new","LRP","LRP_1",1,"053 Sst Gaba","053 Sst Gaba"
-5.5990052832929,0.140066929775896,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-2.99703365701116,2.67409386360985,"P5_new","Non-Martinotti","Non-Martinotti_1",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-4.03015905755437,4.53032173836571,"P5_new","Non-Martinotti","Non-Martinotti_3",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-4.37427860635198,2.88764037812096,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"053 Sst Gaba","053 Sst Gaba"
-5.16275030511297,2.26285710060936,"P5_new","Non-Martinotti","Non-Martinotti_4",0.95,"053 Sst Gaba","053 Sst Gaba"
-2.20590049165166,-4.74158559119361,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
6.4598178253802,2.40865149224144,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-1.45223266023077,-6.19436774527687,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
6.139769970003,0.794705829266133,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-0.227608175453314,0.0913936855826996,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-0.871823610242972,-1.15397880351203,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-2.82636076348699,-2.27953539168495,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
1.56466048819148,-2.38101635253089,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
7.32665341955744,2.1606906863485,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
2.65059751135432,-2.56847343718666,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-4.99814802544988,4.18958296501977,"P5_new","Non-Martinotti","Non-Martinotti_3",1,"052 Pvalb Gaba","052 Pvalb Gaba"
9.85781901938044,-0.292024442311702,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
6.49487012487971,-0.569181301948009,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-1.63527506726659,2.42922773087365,"P5_new","Non-Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-6.37579447167791,-0.93725750720161,"P5_new","Non-Martinotti","Non-Martinotti_5",0.99,"052 Pvalb Gaba","052 Pvalb Gaba"
9.99148410421931,-0.258577355500636,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-2.98073798554815,3.50401963913781,"P5_new","Non-Martinotti","Non-Martinotti_3",0.84,"053 Sst Gaba","053 Sst Gaba"
-1.68869310754217,-6.14091716086524,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
5.86540740591609,-0.526940265056071,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-0.865113796171317,4.76208748543602,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"053 Sst Gaba","053 Sst Gaba"
-4.56912285226263,-0.282817610856471,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
3.65996998411738,2.54345097267968,"P5_new","LRP","LRP4",1,"053 Sst Gaba","053 Sst Gaba"
-3.94503551858343,-1.75740633284706,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-5.47691589730657,0.0165364655290268,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"052 Pvalb Gaba","052 Pvalb Gaba"
10.5483993874224,0.268738246205869,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
9.02875751120173,0.417930117491307,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
2.80074828726374,1.18450405323845,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
6.07010263067805,0.391052505615773,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-2.0446098460523,3.24423255646569,"P5_new","Non-Martinotti","Non-Martinotti_1",0.53,"052 Pvalb Gaba","052 Pvalb Gaba"
0.601712553325525,4.17681565010888,"P5_new","Non-Martinotti","Non-Martinotti_1",0.57,"053 Sst Gaba","053 Sst Gaba"
-0.41378456490911,1.39573683464867,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
6.19403403860652,0.218444018307748,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
9.68117660147273,-0.307976761218486,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
0.376835374656549,4.07913269722802,"P5_new","Non-Martinotti","Non-Martinotti_1",0.62,"052 Pvalb Gaba","052 Pvalb Gaba"
-0.825683416303763,6.81017508232934,"P5_new","Non-Martinotti","Non-Martinotti_1",1,"050 Lamp5 Lhx6 Gaba","Other"
-0.0882088257638308,3.46486725533349,"P5_new","Non-Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
2.76713961226069,-0.322943636533199,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-0.826084317144522,-4.34926209723609,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-4.15782982247747,-2.33185110366004,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
1.63407379252039,-2.49090562140602,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
0.0153352008494047,3.84914293015343,"P5_new","Non-Martinotti","Non-Martinotti_1",0.74,"052 Pvalb Gaba","052 Pvalb Gaba"
0.646743355813852,0.958373806122365,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-1.02026838200963,2.88493122780663,"P5_new","Non-Martinotti","Non-Martinotti_1",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-5.74664884942449,2.32655634606225,"P5_new","Non-Martinotti","Martinotti_3",0.92,"053 Sst Gaba","053 Sst Gaba"
-0.872777284559378,0.434603533390584,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
7.59326165777766,0.958199522141042,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-0.686244608339438,0.56628390276772,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
8.27050632101618,1.93992283070427,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-3.42763167756475,2.32353009903771,"P5_new","Non-Martinotti","Non-Martinotti_3",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-0.815353216108451,1.16651954377038,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-2.06336265939153,-2.74017606055397,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
2.32224744421565,3.70540179932457,"P5_new","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
3.60403889280879,2.39094342911583,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
9.92492717367732,-0.345301785823283,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-2.40581184762395,3.07356514656884,"P5_new","LRP","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
2.07206779581629,-1.96741113936561,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-1.95011431115545,1.45488192761284,"P5_new","Non-Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-4.53214317696966,4.12376703942162,"P5_new","Non-Martinotti","Non-Martinotti_3",1,"052 Pvalb Gaba","052 Pvalb Gaba"
10.8293413506182,0.196601888779225,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-0.596096815046439,-1.7293547180857,"P5_new","LRP","Martinotti_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-2.26031643289007,2.48154153550011,"P5_new","Non-Martinotti","Non-Martinotti_1",1,"052 Pvalb Gaba","052 Pvalb Gaba"
0.321512489143243,2.6226321669851,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
2.74414414030634,1.21853425228936,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-6.29506212609685,-3.66784439360755,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
10.9920410500201,0.0870274739895485,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-0.12421107428945,0.0429250138435981,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-4.61136728661931,2.13786043846947,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-2.56200820344366,-6.15855679785865,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-2.04996830361761,-2.14857659613746,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
2.13434690100276,-1.44135198866981,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-0.116411121067176,-0.160191961881099,"P5_new","LRP","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-1.1771702184049,-2.31179890906471,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-6.52088982003606,-2.16061077391761,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-1.1662169112531,-0.576137402411876,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-4.59964043038763,-1.99852905547279,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
8.19692367178523,1.15041603768212,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
1.20804118973338,-2.4314096955027,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-0.472705544408927,-2.98646149909156,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
10.3967213020953,-1.42472062384742,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-6.53585249322332,-2.32829580580848,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-0.200766922411093,4.24413408959252,"P5_new","Non-Martinotti","Non-Martinotti_1",0.82,"052 Pvalb Gaba","052 Pvalb Gaba"
-0.338537634786734,-0.575253763553081,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
5.56369584662043,2.29629053795678,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-3.17455417054571,-4.23707757269996,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
7.13466781241023,-1.07880578314918,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
1.48951297861659,-4.81963954245704,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-6.14641434091009,1.20372667038781,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-2.78216916459478,-6.13952622687477,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
2.72592514616572,-0.870935418960033,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
4.44208949667536,2.53513588631493,"P5_new","LRP","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-1.92739802735723,2.51945962632042,"P5_new","Non-Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-1.45152062314428,0.946508905533376,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-0.484364332136283,0.176605439427914,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
0.503589211526742,-1.83732149874824,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
9.75488704306208,0.0133995028768203,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
6.50028890234553,0.376423171404423,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
10.6421036110552,0.780550799015584,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-0.941972674306998,-6.46230683600563,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-0.811775387701163,-2.14087829863685,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.91642624276556,-2.25636945044654,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
5.8530268059405,0.0680317493711136,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-2.34445482629217,-4.29898629462379,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-5.82809120553411,-1.49780319010871,"P5_new","Non-Martinotti","Non-Martinotti_5",0.51,"053 Sst Gaba","053 Sst Gaba"
-6.00230461495794,2.25829233849389,"P5_new","Non-Martinotti","Non-Martinotti_3",0.5,"052 Pvalb Gaba","052 Pvalb Gaba"
-4.71383291619695,-5.1442717102732,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.20304530995763,-2.04835901534217,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.92979627984441,-1.44285497939247,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
9.52902835470759,-0.470298447963176,"P5_new","LRP","Martinotti_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-5.7161608352033,-4.36165175711769,"P5_new","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
-2.08472734826482,-2.64771423613685,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-0.49326294797338,-5.76206145560401,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
11.2166666374835,-0.0667791006531098,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
9.14939349752986,1.68012466156823,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
8.8894676552447,1.65718569481713,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-1.67750078576482,-3.74944720542091,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
9.98444217306696,1.08989497149331,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-1.23342162507452,4.98170056069237,"P5_new","Non-Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-0.410114766534934,1.39603175843102,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-0.476875187334189,5.03491844857079,"P5_new","Non-Martinotti","Non-Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.79455644029058,-4.26633010184425,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-2.47508031266607,7.53912844384057,"P5_new","Non-Martinotti","Non-Martinotti_3",1,"050 Lamp5 Lhx6 Gaba","Other"
-4.58215719598211,2.67033734047753,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"053 Sst Gaba","053 Sst Gaba"
-3.82365661996282,-1.03522453581947,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.48069113629735,-0.847276666518626,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-6.49425655740179,2.85355915749413,"P5_new","Non-Martinotti","Non-Martinotti_4",0.81,"053 Sst Gaba","053 Sst Gaba"
-0.718984784063468,-2.90401873862403,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
0.0683419243725446,5.25721659386498,"P5_new","Non-Martinotti","Non-Martinotti_1",0.96,"054 STR Prox1 Lhx6 Gaba","Other"
-0.725050569948325,-6.90283904349464,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
4.98016446692072,-1.81602595126289,"P5_new","Martinotti","LRP3",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
2.94561332327448,-1.86964819705146,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
10.8319744454058,0.118387693687948,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-4.69108587640203,-4.9374002007212,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-0.790748537954459,0.30944884443623,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-2.45396334069646,3.80406274521691,"P5_new","Non-Martinotti","Non-Martinotti_1",0.66,"053 Sst Gaba","053 Sst Gaba"
-1.1805859221784,4.69087948525292,"P5_new","Non-Martinotti","Non-Martinotti_1",0.9,"053 Sst Gaba","053 Sst Gaba"
-0.338058830675254,-4.82775340354103,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
10.3134531365069,-1.88691077506202,"P5_new","LRP","Martinotti_3",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-3.14030534165777,-5.0966118363108,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
10.6536001549395,0.94256576025826,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
7.03061622244441,-0.216591188069759,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-0.870455445226798,1.77036740506035,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-0.805660904821524,1.10163875544411,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
10.4141382561358,-0.811532833930431,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
0.734387277189126,-2.82247410094398,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-7.16720205682195,2.04129852974755,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"052 Pvalb Gaba","052 Pvalb Gaba"
8.62790340048396,1.74023463452202,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
1.6040045605334,-1.73945627486366,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
7.03043073278987,-0.0359405962194779,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-0.579808594164023,0.47802033150536,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-6.3744369162885,-2.24527416503089,"P5_new","Non-Martinotti","Non-Martinotti_5",0.96,"052 Pvalb Gaba","052 Pvalb Gaba"
-5.16700703042425,-2.15671286856788,"P5_new","Non-Martinotti","Non-Martinotti_5",0.92,"053 Sst Gaba","053 Sst Gaba"
0.888915775838723,-2.83360562598365,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.77284056085027,-5.55374608313697,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.63358909028448,-2.59848532950538,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.79366618531621,-3.36524782454628,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-0.796724976476798,-5.81153140341896,"P5_new","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-0.304729999479422,5.12859358513695,"P5_new","Non-Martinotti","Non-Martinotti_4",1,"053 Sst Gaba","053 Sst Gaba"
-1.05001121896184,2.88942017281395,"P5_new","Non-Martinotti","Non-Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
3.75169342619502,-1.2270000961985,"P5_new","Martinotti","Martinotti_3",1,"075 MEA-BST Lhx6 Nr2e1 Gaba","Other"
1.42554312807642,-0.244944521542964,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
0.232382935966781,3.30695476258141,"P5_new","Non-Martinotti","Non-Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-5.14502626794256,4.03367771828515,"P5_new","Non-Martinotti","Non-Martinotti_3",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-6.01846987145818,-1.76340267932075,"P5_new","Non-Martinotti","Non-Martinotti_5",0.94,"052 Pvalb Gaba","052 Pvalb Gaba"
0.912882624688974,4.08245458329064,"P5_new","Non-Martinotti","Non-Martinotti_1",0.93,"053 Sst Gaba","053 Sst Gaba"
-5.70592552560247,2.11032869541985,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
3.44588941198908,-1.90179000174659,"P5_new","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
8.67110103231989,0.942405423763814,"P5_new","LRP","LRP_2",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
0.158072805527082,-0.960553624984203,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-6.35798651116765,-3.52603183066505,"P5_new","Non-Martinotti","Non-Martinotti_5",0.64,"053 Sst Gaba","053 Sst Gaba"
-2.50928694146551,2.1486262294088,"P5_new","Non-Martinotti","Non-Martinotti_1",0.71,"052 Pvalb Gaba","052 Pvalb Gaba"
-4.3558560027448,2.44953837120873,"P5_new","Non-Martinotti","Non-Martinotti_3",1,"052 Pvalb Gaba","052 Pvalb Gaba"
6.13266748053156,0.981464943531575,"P5_new","LRP","LRP_1",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
-1.07292610543645,-0.560063639041362,"P5_new","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-1.28828972714818,4.52834953987938,"P5_new","Non-Martinotti","Non-Martinotti_1",1,"052 Pvalb Gaba","052 Pvalb Gaba"
1.75813585383021,2.92385234558922,"P5_new","Non-Martinotti","Non-Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
